checkin,checkout,fuzzy_score,latitude,longitude,scraped_date,Competitive Status,destination,tbo_hotelcode,tbo_hotelname,tbo_chainname,thirdparty,thirdparty_price,tbo_price,price_diff_perc,suppliername,tbo_latitude,tbo_longitude,apw_bucket_new,checkin_day,checkout_day
2026-06-19,2026-06-20,100,12.886445,100.8776,6/15/2026,Losing,Pattaya,6544279,Sunday Grand Jomtien Pattaya,,Otilla,1149,1425.82,-24.09225413,,12.886476,100.877687,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.88675,100.883,6/15/2026,Winning,Pattaya,5036413,Atlantis Condo Pattaya by Panissara,,Otilla,3670,2822.53,23.09182561,,12.88675,100.883,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8869476,100.879921,6/15/2026,Losing,Pattaya,1456518,Lighthouse Residence,Independent,Otilla,2438,2646.27,-8.542657916,,12.887242,100.880354,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8870163,100.880974,6/15/2026,Losing,Pattaya,6511928,ASSA Pool Villa Jomtien Beach Pattaya,,Otilla,61109,72398.58,-18.47449639,,12.887076,100.881162,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.88706,100.882614,6/15/2026,Winning,Pattaya,1944702,Atlantis Condo Resort by EVT,Independent,Otilla,1908,1875.07,1.725890985,,12.88740805,100.8828921,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.887517,100.878944,6/15/2026,Losing,Pattaya,1846522,Tribe Pattaya,Independent,Otilla,2808,2951.21,-5.100071225,,12.887632,100.878993,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8876324,100.87899,6/15/2026,Losing,Pattaya,1485043,Tribe Hotel Pattaya,,Otilla,2686,3155.84,-17.49218168,,12.887632,100.878993,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.88884,100.876678,6/15/2026,Losing,Pattaya,1023565,Villa Navin Resort,Independent,Otilla,2184,2187.06,-0.14010989,,12.888536,100.876285,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.88972,100.886765,6/15/2026,Losing,Pattaya,1652990,Concordia Guesthouse,Independent,Otilla,1728,1744.29,-0.942708333,,12.889826,100.886885,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8897858,100.887665,6/15/2026,Losing,Pattaya,1409792,Tevan Jomtien Pattaya,Independent,Otilla,1724,1871.75,-8.570185615,,12.888796,100.888092,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.88985,100.876518,6/15/2026,Winning,Pattaya,1173988,Sea Breeze Jomtien Resort,Independent,Otilla,3328,3316.62,0.341947115,,12.889314,100.875826,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.89025,100.874741,6/15/2026,Losing,Pattaya,1451904,Wilai Guesthouse,Independent,Otilla,2184,2211.36,-1.252747253,,12.89025,100.87474,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8903685,100.883522,6/15/2026,Losing,Pattaya,6485344,Sea View 2 Bed Room Luxury Near The Beach,,Otilla,9423,9620.07,-2.091372174,,12.890368,100.883525,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.89155,100.876221,6/15/2026,Losing,Pattaya,1830498,JN9 Poshtel,Independent,Otilla,1372,1751.29,-27.64504373,,12.89142,100.87623,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8927336,100.878517,6/15/2026,Losing,Pattaya,1602278,VIP Villas Pattaya Hollywood Jomtien Beach,Independent,Otilla,3815,13998.02,-266.9205767,,12.895449,100.882319,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8934574,100.873039,6/15/2026,Losing,Pattaya,6202158,Coco Beach Hotel Jomtien Pattaya,,Otilla,3027,3302.52,-9.102081269,,12.893437,100.873008,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.89381,100.887131,6/15/2026,Losing,Pattaya,6487848,Sky hip resort jomtean pattaya,,Otilla,1926,2222.84,-15.41225337,,12.893815,100.887129,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8939142,100.87632,6/15/2026,Losing,Pattaya,6489187,Jomtien Beach SLEEP INN,,Otilla,1206,1639.06,-35.90878939,,12.893916,100.876328,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8939667,100.876434,6/15/2026,Losing,Pattaya,1847371,T2 Jomtien Pattaya,Independent,Otilla,1643,1901.67,-15.74376141,,12.893917,100.876453,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8942261,100.871323,6/15/2026,Losing,Pattaya,1255546,Jomtien Boathouse,Independent,Otilla,3057,3082.77,-0.842983317,,12.894226,100.871323,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8954487,100.882317,6/15/2026,Losing,Pattaya,5008918,Hollywood Pool Villa Jomtien Pattaya,Independent,Otilla,12795,12908.89,-0.890113326,,12.895449,100.882319,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.89545,100.882271,6/15/2026,Losing,Pattaya,1466593,Villas In Pattaya,Independent,Otilla,12808,12931.81,-0.966661462,,12.89545,100.882269,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8954592,100.88221,6/15/2026,Losing,Pattaya,6640908,Premium Pool Villa Pattaya,,Otilla,12674,13446.22,-6.092946189,,12.895459,100.882206,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.89546,100.8816,6/15/2026,Losing,Pattaya,1613612,Colibri pool villa pattaya,Independent,Otilla,12795,12908.89,-0.890113326,,12.89546,100.8816,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.895545,100.870064,6/15/2026,Losing,Pattaya,1023483,Opal House Hotel Restaurant,Independent,Otilla,2519,2579.07,-2.384676459,,12.895545,100.870067,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8957062,100.88047,6/15/2026,Losing,Pattaya,5013111,Premium Pool Villas Pattaya,Independent,Otilla,12808,12918.2,-0.86039975,,12.895706,100.880474,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.89607,100.880051,6/15/2026,Losing,Pattaya,1606756,Tropicana Pool Villa,Independent,Otilla,9568,9615.02,-0.491429766,,12.89607,100.880047,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8963966,100.869171,6/15/2026,Losing,Pattaya,5014583,G.I Lodge,ZUZU HS,Otilla,1864,1879.81,-0.848175966,,12.897392,100.870637,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8968077,100.870506,6/15/2026,Losing,Pattaya,1199200,Jomtien Thani Hotel,Independent,Otilla,4853,5085.06,-4.781784463,,12.896808,100.870506,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8971,100.868446,6/15/2026,Losing,Pattaya,1923386,Vickans Guesthouse,Independent,Otilla,2186,2213.56,-1.260750229,,12.8971,100.86845,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8971,100.869591,6/15/2026,Losing,Pattaya,1650742,Stefans Guesthouse,Independent,Otilla,1529,1547.96,-1.240026161,,12.8971,100.86959,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.89742,100.870041,6/15/2026,Winning,Pattaya,1688527,Baanmae Residence,Independent,Otilla,2073,2070.59,0.116256633,,12.89742,100.87004,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8975468,100.873314,6/15/2026,Losing,Pattaya,1403091,Grand Residence Jomtien,Independent,Otilla,1989,2181.15,-9.660633484,,12.897547,100.873317,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8977156,100.869087,6/15/2026,Losing,Pattaya,1692439,Jellyfish Hostel,Independent,Otilla,1796,1807.74,-0.653674833,,12.897716,100.869089,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8978777,100.868279,6/15/2026,Losing,Pattaya,1428857,By Dee @ Jomtien,OYO Rooms,Otilla,1937,2068.19,-6.772844605,,12.897847,100.868266,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8979626,100.867874,6/15/2026,Losing,Pattaya,1150460,Jomtien Palm Beach Hotel And Resort,Independent,Otilla,4251,4308.68,-1.35685721,,12.897963,100.867871,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.89802,100.874687,6/15/2026,Winning,Pattaya,1651161,Lawinta Hotel Pattaya,Independent,Otilla,2784,2668.01,4.166307471,,12.89802,100.87469,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8996906,100.869553,6/15/2026,Losing,Pattaya,1015341,Jomtien Plaza Residence,Independent,Otilla,2163,2289.22,-5.835413777,,12.899518,100.869623,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.8998175,100.866081,6/15/2026,Winning,Pattaya,6083594,Bbhouse Pattaya,,Otilla,2459,2456.05,0.119967466,,12.8998171,100.8660792,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9003382,100.869041,6/15/2026,Losing,Pattaya,1015348,Neo Hotel Pattaya,Independent,Otilla,1914,2009.86,-5.008359457,,12.899855,100.868694,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9004908,100.896576,6/15/2026,Losing,Pattaya,1639321,The Train Resort,Independent,Otilla,2079,2800.64,-34.71091871,,12.900279,100.896293,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9009485,100.868767,6/15/2026,Winning,Pattaya,1451902,The AGATE Pattaya Boutique Resort,Independent,Otilla,3778,3767.74,0.27157226,,12.900968,100.868793,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9010658,100.865715,6/15/2026,Losing,Pattaya,1272157,Avalon Beach Resort,Independent,Otilla,7363,7405.67,-0.579519218,,12.900763,100.865379,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.90134,100.869278,6/15/2026,Losing,Pattaya,1418078,Zing Resort & Spa,Independent,Otilla,2291,2301.38,-0.453077259,,12.90134,100.869279,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9014206,100.868462,6/15/2026,Losing,Pattaya,1355636,The Venue,Independent,Otilla,2745,2769.92,-0.907832423,,12.9015,100.86844,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.90147,100.870979,6/15/2026,Losing,Pattaya,1560721,Jomtien longstay hotel,Independent,Otilla,910,1484.48,-63.12967033,,12.901445,100.871129,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9016676,100.865875,6/15/2026,Losing,Pattaya,6499059,View Talay 5 - Beachfront Ocean View - High Floor & Huge Pool,,Otilla,2432,2443.75,-0.483141447,,12.901668,100.865877,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9018965,100.869667,6/15/2026,Winning,Pattaya,1155303,Cosy Beach Hotel,Independent,Otilla,5005,4996.71,0.165634366,,12.901896,100.86967,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9019833,100.892334,6/15/2026,Losing,Pattaya,6446405,Art Pool Villa,,Otilla,45991,46854.83,-1.87825879,,12.902199,100.893077,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9020729,100.869324,6/15/2026,Winning,Pattaya,1421912,Poseidon Boutique Hotel,,Otilla,11808,11751.09,0.481961382,,12.90214,100.86936,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.90211,100.898964,6/15/2026,Losing,Pattaya,1471553,Blue Garden Resort Pattaya,Independent,Otilla,2187,2227.94,-1.871970736,,12.90211,100.898961,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.90239,100.8924,6/15/2026,Losing,Pattaya,1844042,Punnapha Pool Villa  Pattaya,Independent,Otilla,25893,26053.69,-0.620592438,,12.90239,100.8924,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9024363,100.892418,6/15/2026,Winning,Pattaya,1648771,Ramida Pool Villa,Independent,Otilla,34479,28340.45,17.80373561,,12.902436,100.892418,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.90254,100.874954,6/15/2026,Losing,Pattaya,1023568,Villa Thongbura Serviced Apartment,Independent,Otilla,4005,4035.13,-0.752309613,,12.90254,100.874957,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9026413,100.863937,6/15/2026,Losing,Pattaya,1199917,Rabbit Resort Pattaya,Independent,Otilla,9877,10125.11,-2.51199757,,12.902641,100.863935,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.90431,100.878922,6/15/2026,Losing,Pattaya,5508101,Thepprasit Cosy,Independent,Otilla,18297,18382.85,-0.469202602,,12.90431,100.878924,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.90582,100.890068,6/15/2026,Losing,Pattaya,1922756,Innara Hotel,Independent,Otilla,2236,3168.22,-41.69141324,,12.905815,100.890115,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.906271,100.888451,6/15/2026,Losing,Pattaya,6528718,IP Plus Pool Villa Pattaya,,Otilla,7734,7804.89,-0.916602017,,12.906271,100.88845,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9064064,100.906319,6/15/2026,Losing,Pattaya,1611670,B Space Residence,Independent,Otilla,2353,2359.55,-0.278368041,,12.906406,100.906319,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9064264,100.862778,6/15/2026,Losing,Pattaya,1148845,Pattaya Park Beach Resort,Independent,Otilla,4575,4721.8,-3.208743169,,12.906426,100.862775,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9067707,100.888306,6/15/2026,Losing,Pattaya,1918529,The Cinnamon Resort Pattaya,,Otilla,7967,8586.51,-7.775950797,,12.90644,100.88848,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9070654,100.871674,6/15/2026,Losing,Pattaya,6241928,Thabali Oasis private pool 3bhk,,Otilla,12856,15083.82,-17.32902925,,12.907034,100.871665,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9074879,100.883453,6/15/2026,Losing,Pattaya,1944312,Paragon Grand Resort,,Otilla,3778,3872.65,-2.505293806,,12.90748,100.88395,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9074945,100.871414,6/15/2026,Losing,Pattaya,6498466,Bali Haven 3BDR Private Pool Villa,,Otilla,15929,21399.05,-34.34019712,,12.90733,100.87191,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.90768,100.9265,6/15/2026,Losing,Pattaya,1246516,Villa Villa Pattaya,Independent,Otilla,5980,6022,-0.702341137,,12.90768,100.926501,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9081554,100.8727,6/15/2026,Losing,Pattaya,6450516,Pattaya Inara Exclusive Pool Villa PI5,,Otilla,30622,30833.72,-0.691398341,,12.908155,100.872702,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9084845,100.859016,6/15/2026,Losing,Pattaya,1287255,Adriatic Palace Pattaya,,Otilla,4107,4602.48,-12.0642805,,12.90788,100.85899,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9087172,100.8815,6/15/2026,Losing,Pattaya,1426081,Momento Resort,Independent,Otilla,1434,1444.07,-0.70223152,,12.908469,100.881491,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9092522,100.859161,6/15/2026,Losing,Pattaya,6541766,K2 Seaside Suites,,Otilla,1292,1337.87,-3.550309598,,12.909259,100.859158,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.90933,100.859192,6/15/2026,Losing,Pattaya,1427832,Jardin Hotel,Independent,Otilla,1279,1341.03,-4.849882721,,12.90933,100.85919,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.90952,100.858482,6/15/2026,Winning,Pattaya,1417683,Baan Talay,Independent,Otilla,1638,1606.34,1.932844933,,12.90952,100.85848,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9095993,100.864525,6/15/2026,Losing,Pattaya,1697111,The Forest Hotel Pattaya,Independent,Otilla,2856,4715.36,-65.10364146,,12.909576,100.864486,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9096527,100.90062,6/15/2026,Losing,Pattaya,1129706,Eastern Grand Palace,Independent,Otilla,2684,3343.26,-24.56259314,,12.909653,100.900618,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9098339,100.894821,6/15/2026,Winning,Pattaya,6458640,6BR Pool Villa with Karaoke Billiards and Slide Near Thepprasit Market,,Otilla,22580,22431.54,0.6574845,,12.909834,100.894823,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.910202,100.881134,6/15/2026,Losing,Pattaya,6521433,Valhalla Pattaya Hotel,,Otilla,2280,2581.54,-13.2254386,,12.91019,100.881136,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9103661,100.868912,6/15/2026,Losing,Pattaya,6476432,GSR - Grande Caribbean,,Otilla,5018,5036.33,-0.365284974,,12.907719,100.869212,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.91048,100.856689,6/15/2026,Losing,Pattaya,1170061,Royal Beach View Suites,Independent,Otilla,6698,6808.08,-1.643475664,,12.91048,100.856686,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9105768,100.875648,6/15/2026,Winning,Pattaya,6200716,Akira Pattaya,,Otilla,2803,2142.26,23.57260078,,12.905835,100.878461,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9106159,100.87542,6/15/2026,Winning,Pattaya,1403442,Cocco Resort,Independent,Otilla,23943,22617.5,5.536064821,,12.910616,100.875421,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9106483,100.880592,6/15/2026,Losing,Pattaya,6273576,Kastel Pattaya Hotel,,Otilla,9336,9398.32,-0.667523565,,12.91063,100.88061,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9106684,100.85923,6/15/2026,Losing,Pattaya,6478947,Charm Hostel at Pratumnak,,Otilla,2530,2637.35,-4.243083004,,12.910174,100.858826,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9107323,100.86496,6/15/2026,Losing,Pattaya,1500972,Avoca Pool Villas,Independent,Otilla,10324,10378.43,-0.527218133,,12.910732,100.864956,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9109755,100.858734,6/15/2026,Losing,Pattaya,6684236,The Rizin Hotel Phratamnak,,Otilla,2893,3822.81,-32.13999309,,12.911047,100.85875,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9114323,100.770844,6/15/2026,Winning,Pattaya,1485032,Xanadu Beach Resort,Independent,Otilla,5567,5304.44,4.71636429,,12.911432,100.770842,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9114513,100.873306,6/15/2026,Losing,Pattaya,6561292,Villa De Time - The Luxury Private Pool Villa,,Otilla,14954,15395.54,-2.952654808,,12.911451,100.873303,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9115314,100.870522,6/15/2026,Losing,Pattaya,1830689,SAB Residence,Independent,Otilla,1673,1910.58,-14.20083682,,12.911531,100.870525,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9115419,100.873268,6/15/2026,Winning,Pattaya,1824277,The Rizin Hotel & Residences,Independent,Otilla,2930,2923.98,0.205460751,,12.911457,100.873367,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.911684,100.871033,6/15/2026,Losing,Pattaya,1386718,Baan Souy Resort,Independent,Otilla,6052,6130.1,-1.290482485,,12.911684,100.871033,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9117069,100.860863,6/15/2026,Losing,Pattaya,1266780,Hill Fresco,Independent,Otilla,3926,3934.84,-0.225165563,,12.911707,100.86086,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.91187,100.870552,6/15/2026,Losing,Pattaya,1495638,Pattaya Garden Apartments,Independent,Otilla,3478,3483.98,-0.171937895,,12.911871,100.870462,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9119406,100.868217,6/15/2026,Winning,Pattaya,6478552,Royal Prince Resort Pattaya,,Otilla,4974,4182.47,15.91334942,,12.909583,100.864722,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9119492,100.875351,6/15/2026,Losing,Pattaya,6396550,POTTERLAND Luxury Pool Villa Pattaya Walking Street 6 Bedrooms,,Otilla,42279,42582.98,-0.718985785,,12.911453,100.874865,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9120836,100.875191,6/15/2026,Losing,Pattaya,6488286,Ishara Villa 5 Bedrooms,,Otilla,23354,28705.58,-22.91504667,,12.909533,100.875236,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9124737,100.861542,6/15/2026,Winning,Pattaya,5020234,"Lewit Hotel Pattaya, a member of Radisson Individuals",,Otilla,4871,4673.24,4.059946623,,12.912474,100.861538,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9126444,100.875687,6/15/2026,Losing,Pattaya,6130049,TUCHELAND Luxury Pool Villa Pattaya Walking Street,Independent,Otilla,36065,36300.04,-0.651712186,,12.912637,100.875682,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9126616,100.878563,6/15/2026,Losing,Pattaya,6129869,Iris palace,Independent,Otilla,2171,2520.56,-16.10133579,,12.912662,100.87856,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9127026,100.885513,6/15/2026,Losing,Pattaya,1449396,Deeden Pattaya Resort,Independent,Otilla,1492,1565.74,-4.942359249,,12.91269,100.885477,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9127407,100.864243,6/15/2026,Losing,Pattaya,1560638,Magic Villa Pattaya,Independent,Otilla,9848,9895.74,-0.484768481,,12.912741,100.864246,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9127407,100.865425,6/15/2026,Losing,Pattaya,6452671,Mona Lisa pool villa,,Otilla,2485,4391.09,-76.70382294,,12.912613,100.865507,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9127474,100.865417,6/15/2026,Losing,Pattaya,6547725,Monalisa paradise,,Otilla,6002,6027.17,-0.419360213,,12.912747,100.865417,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9129124,100.8735,6/15/2026,Winning,Pattaya,1828736,Sansuk Gay Sauna And Guesthouse,,Otilla,5013,5001.26,0.234191103,,12.91291237,100.873497,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9129534,100.867538,6/15/2026,Losing,Pattaya,1510781,Westbury Residence,Independent,Otilla,4519,4559.55,-0.897322416,,12.912953,100.867541,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9131832,100.863487,6/15/2026,Winning,Pattaya,1597423,Unique Regency Pattaya,Independent,Otilla,2682,2452.15,8.570096943,,12.913114,100.863561,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9138575,100.784,6/15/2026,Losing,Pattaya,1828588,Pause Resort & Bar,,Otilla,3711,3788.58,-2.090541633,,12.91385746,100.7839966,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.91388,100.873283,6/15/2026,Losing,Pattaya,6489089,Luxurious Pattaya Apartment With Pool Access,,Otilla,4094,4149.95,-1.366634099,,12.91388,100.873285,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.913887,100.866394,6/15/2026,Losing,Pattaya,5030685,"Beverly Mountain Bay, Trademark Collection by Wyndham",,Otilla,4474,4901.51,-9.555431381,,12.913887,100.866396,< 10 days,Friday,Saturday
2026-06-19,2026-06-20,100,12.9139309,100.78315,6/15/2026,Losing,Pattaya,6474603,Virawan pool resort kohlarn,,Otilla,4586,4803.79,-4.749018753,,12.91411,100.78319,< 10 days,Friday,Saturday
